timestamp,server_id,incoming_requests,active_connections,cpu_usage_percent,memory_usage_percent,network_latency_ms,response_time_ms,server_capacity_weight
04-01-2024 12:29,1,795,203,20.8,69.84,13.77,273.9,3
04-01-2024 12:30,7,72,182,35.84,63.46,276.38,262.26,3
04-01-2024 12:31,5,979,443,23.75,42.95,85.17,192.62,3
04-01-2024 12:32,4,655,472,19.4,31.99,181.52,518.05,3
04-01-2024 12:33,7,419,214,67.66,53.69,171.55,786.61,4
04-01-2024 12:34,10,294,423,28.18,76.28,121.89,149.96,2
04-01-2024 12:35,2,851,120,66.7,58.17,14.27,201.11,2
04-01-2024 12:36,1,209,399,83.26,87.76,61.78,246.49,1
04-01-2024 12:37,1,422,241,65.42,16.16,186.42,751.31,5
04-01-2024 12:38,1,334,335,20.15,89.88,136.68,508.14,5
04-01-2024 12:39,5,570,202,58.75,66.86,127.08,185.88,5
04-01-2024 12:40,10,499,412,43.46,77.45,33.82,647.11,1
04-01-2024 12:41,7,746,292,39.19,40.12,107.4,739.84,5
04-01-2024 12:42,2,856,54,37.08,53.13,160.3,334.68,4
04-01-2024 12:43,10,696,145,89,74.77,27.92,154.8,2
04-01-2024 12:44,8,671,356,73.11,72.05,24.68,261.73,3
04-01-2024 12:45,4,630,86,21.38,40.05,150.01,189.35,5
04-01-2024 12:46,3,185,471,50.46,39.33,170.57,177.11,1
04-01-2024 12:47,10,145,477,37.05,64.71,81,153.22,1
04-01-2024 12:48,8,168,22,93.12,85.02,101.1,703.32,4
04-01-2024 12:49,2,423,331,93.13,47.91,240.08,86.99,3
04-01-2024 12:50,3,323,292,37.16,41.47,261.42,342.41,3
04-01-2024 12:51,3,919,236,39.93,82.1,100.94,31.49,1
04-01-2024 12:52,10,927,29,60.95,66.23,109.94,248.85,5
04-01-2024 12:53,1,899,183,50.74,44.12,249.95,571.41,4
04-01-2024 12:54,6,226,426,28.11,19.3,292.28,178.21,4
04-01-2024 12:55,2,922,160,66.14,69.11,99.57,799.01,3
04-01-2024 12:56,1,798,398,38.4,41.47,237.67,57.67,4
04-01-2024 12:57,2,833,18,65.57,20.29,146.51,126.46,2
04-01-2024 12:58,6,326,38,42.61,60.92,82.8,633.77,3
04-01-2024 12:59,4,187,101,69.52,39.23,206.13,781.28,1
04-01-2024 13:00,6,923,290,66.76,40.38,141.45,764.13,4
04-01-2024 13:01,9,181,377,53.25,50.94,84.11,642.62,3
04-01-2024 13:02,10,93,173,69.9,68.81,36.63,778.93,5
04-01-2024 13:03,10,172,343,49.18,35.72,260.75,675.82,5
04-01-2024 13:04,8,185,416,19.87,21.07,264.21,65.26,2
04-01-2024 13:05,1,416,366,25.48,46.83,27.11,679.59,1
04-01-2024 13:06,8,422,67,30.91,19.12,200.7,397.35,5
04-01-2024 13:07,9,175,191,15.37,67.3,52.96,376.27,3
04-01-2024 13:08,6,488,439,70.47,86.94,195.66,21.97,4
04-01-2024 13:09,10,836,43,41.23,64.41,272.75,503.8,5
04-01-2024 13:10,5,625,123,17.95,35.65,81.76,543.85,5
04-01-2024 13:11,6,857,278,79.7,28.63,107.64,636.76,2
04-01-2024 13:12,6,793,343,68.11,32.46,239.56,274.24,4
04-01-2024 13:13,9,100,196,48.44,31.62,221.94,119.94,4
04-01-2024 13:14,4,186,333,31.03,38.54,125.55,363.08,5
04-01-2024 13:15,2,207,125,22.9,22.3,255.32,302.58,4
04-01-2024 13:16,9,105,96,48.96,82.18,276.57,607.44,1
04-01-2024 13:17,2,642,378,85.25,81.38,138.53,198.96,1
04-01-2024 13:18,10,793,157,26.01,61.14,16.64,127.77,5
04-01-2024 13:19,9,477,40,58.34,19.64,155.28,363.34,5
04-01-2024 13:20,2,492,360,91.74,75.3,223.21,509.83,1
04-01-2024 13:21,8,960,173,64.15,19.63,69.91,239.18,4
04-01-2024 13:22,9,375,375,47.4,22.98,34.33,109.26,2
04-01-2024 13:23,10,689,394,70.89,39.4,89.14,362.51,2
04-01-2024 13:24,9,687,461,80.09,47.36,8.42,770.26,2
04-01-2024 13:25,10,878,173,60.19,41.54,216.06,774.51,4
04-01-2024 13:26,9,129,120,84.11,27.39,48.09,572.77,2
04-01-2024 13:27,2,523,273,53.74,23.41,218.48,626.18,1
04-01-2024 13:28,4,426,358,80.55,79.46,74.19,178.74,4
04-01-2024 13:29,7,918,386,90.92,42.24,297.66,312.23,1
04-01-2024 13:30,2,968,401,52.61,31.39,161.88,491.71,4
04-01-2024 13:31,1,382,364,61.43,51.52,17.19,605.32,2
04-01-2024 13:32,3,224,346,61.8,17.76,232.94,149.97,2
04-01-2024 13:33,4,706,375,76.42,60.02,125.98,376.95,5
04-01-2024 13:34,8,490,422,79.95,33.64,184.16,146.95,3
04-01-2024 13:35,6,175,421,12.31,59.86,285.61,514.02,1
04-01-2024 13:36,2,743,319,72.34,61.06,157.59,622.29,2
04-01-2024 13:37,9,268,261,76.62,75.69,242.29,669.98,4
04-01-2024 13:38,2,997,281,69.54,32.24,94.32,591.24,5
04-01-2024 13:39,5,327,329,70.66,49.76,215.78,144.13,1
04-01-2024 13:40,4,534,124,13.52,87.14,34.3,666.16,2
04-01-2024 13:41,7,644,476,47.57,69.53,268.54,280.84,5
04-01-2024 13:42,8,984,278,79.55,88.15,63.93,671.9,2
04-01-2024 13:43,5,190,93,89.39,84.55,94.07,215.7,2
04-01-2024 13:44,10,895,447,29.5,60.81,287.67,391.05,2
04-01-2024 13:45,5,656,35,59.23,34.79,50.79,469.73,5
04-01-2024 13:46,2,926,311,78.37,71.77,80.05,47.08,3
04-01-2024 13:47,8,755,128,73.95,67.36,176.15,724.88,2
04-01-2024 13:48,2,159,20,62.61,59.17,294.3,419,1
04-01-2024 13:49,10,101,261,11.59,67.34,208.97,169.79,5
04-01-2024 13:50,6,664,167,71.53,61.02,38.69,145.43,2
04-01-2024 13:51,8,662,319,75.73,53.95,225.69,555.51,5
04-01-2024 13:52,6,703,236,71.44,46.2,130.73,83.75,1
04-01-2024 13:53,4,762,32,75.09,18.35,297.74,363.06,1
04-01-2024 13:54,4,368,231,46.63,79.93,190.47,441.42,4
04-01-2024 13:55,6,248,191,94.47,79.92,161.93,201.84,4
04-01-2024 13:56,4,845,330,75.52,59.55,169.39,120.78,3
04-01-2024 13:57,8,778,424,59.19,35.09,194.26,402.75,4
04-01-2024 13:58,9,95,145,89.41,17.11,220.89,285.46,5
04-01-2024 13:59,1,554,101,87.2,15.11,28.1,129.39,4
04-01-2024 14:00,4,589,79,79.24,20.47,43.55,184.09,5
04-01-2024 14:01,4,563,457,57.91,41.99,93.64,387.33,5
04-01-2024 14:02,2,944,160,54.8,29.13,146,123.78,3
04-01-2024 14:03,6,66,255,37.94,34.88,96.76,750.17,5
04-01-2024 14:04,3,364,279,31.32,67.47,68.08,624.86,4
04-01-2024 14:05,7,485,459,53.55,86.94,277.88,273.94,4
04-01-2024 14:06,5,437,188,59.11,30.51,14.62,221.52,2
04-01-2024 14:07,4,126,461,30.78,49.92,281.92,701.95,3
04-01-2024 14:08,5,948,210,88.42,89.36,272.64,353,1
04-01-2024 14:09,8,420,241,57.37,84.88,206.72,692.92,1
04-01-2024 14:10,3,214,56,54.75,41.42,14.6,599.12,2
04-01-2024 14:11,7,658,137,47.03,38.98,71.48,91.85,4
04-01-2024 14:12,6,666,106,14.94,33.16,293.83,654.61,3
04-01-2024 14:13,1,73,69,85,26.66,272.26,441.11,4
04-01-2024 14:14,7,761,190,36.94,49.5,289.55,548.53,2
04-01-2024 14:15,7,84,192,64.61,40.58,298.86,190.82,1
04-01-2024 14:16,1,563,491,61.63,70.86,23.85,20.21,3
04-01-2024 14:17,9,850,278,59.68,32.76,173.4,280.28,4
04-01-2024 14:18,6,893,32,54.69,70.22,251.07,168.69,5
04-01-2024 14:19,2,903,175,25.42,36.61,99.31,359.47,5
04-01-2024 14:20,5,510,258,33.85,59.45,133.49,90.9,5
04-01-2024 14:21,4,187,123,54.56,62.88,88.7,718.14,1
04-01-2024 14:22,7,898,85,77.09,65.38,16.23,112.6,5
04-01-2024 14:23,8,623,476,46.72,28.15,26.45,616.06,5
04-01-2024 14:24,1,860,436,27.33,36.2,11.33,752.67,2
04-01-2024 14:25,5,758,216,17.48,33.46,160.54,135.62,2
04-01-2024 14:26,3,938,216,66.36,58.21,187.43,290.25,2
04-01-2024 14:27,1,620,14,45.98,20.68,95.77,590.23,4
04-01-2024 14:28,3,314,37,20.66,53.87,248.71,577.28,5
04-01-2024 14:29,6,382,27,67.33,21.56,266.96,49.17,1
04-01-2024 14:30,7,237,152,27.64,40.28,46.23,75.14,5
04-01-2024 14:31,8,112,64,53.27,66.5,20.32,113.71,5
04-01-2024 14:32,4,869,70,36.03,45.94,99.22,463.06,4
04-01-2024 14:33,3,328,154,89.19,36.03,215.33,62.93,2
04-01-2024 14:34,5,591,438,29.4,61.19,154.69,478.96,5
04-01-2024 14:35,9,220,253,45.69,70.52,148.99,287.12,3
04-01-2024 14:36,6,552,271,91.56,34.09,49.96,542.14,3
04-01-2024 14:37,9,582,29,37.09,37.45,108.68,629.99,2
04-01-2024 14:38,6,348,484,64.79,63.02,287.87,637.29,2
04-01-2024 14:39,2,250,74,36.92,87.39,105.47,49.36,5
04-01-2024 14:40,5,184,284,19.41,31.04,179.47,758.81,3
04-01-2024 14:41,9,321,59,63.34,64.07,22.21,477.58,1
04-01-2024 14:42,8,584,243,87.86,82.99,23.84,718.65,1
04-01-2024 14:43,7,491,329,48.47,49.65,130.15,499.81,3
04-01-2024 14:44,1,136,149,63.23,38.76,183.21,397.61,2
04-01-2024 14:45,4,80,10,61.76,65.02,114.84,589.19,4
04-01-2024 14:46,7,170,132,45.28,17.36,57.81,191.15,4
04-01-2024 14:47,7,118,62,62.27,42.01,222.11,100.52,1
04-01-2024 14:48,6,695,388,32.04,34.35,46.31,90.59,2
04-01-2024 14:49,8,932,383,42.13,31.85,202.06,682.33,5
04-01-2024 14:50,6,876,262,47.6,28.48,287.24,731.71,3
04-01-2024 14:51,10,545,218,83.44,70.28,143.81,655.24,1
04-01-2024 14:52,3,973,232,39.61,86.63,64.13,725.46,4
04-01-2024 14:53,4,195,336,63.99,43.86,253.38,788.13,4
04-01-2024 14:54,3,382,72,28.14,18.68,154.12,430.33,5
04-01-2024 14:55,1,530,476,31.47,68.92,277.35,140.03,5
04-01-2024 14:56,10,955,16,65.12,55.37,217.57,494.18,4
04-01-2024 14:57,5,312,38,74.8,69.27,132.03,296.04,2
04-01-2024 14:58,1,342,177,49.28,63.59,187.13,290.23,4
04-01-2024 14:59,1,478,445,38.48,82.91,55.14,587.69,3
04-01-2024 15:00,2,135,321,87.37,25.53,119.23,90.71,2
04-01-2024 15:01,4,65,382,21.54,27.69,180.19,49.27,5
04-01-2024 15:02,6,777,83,71.26,40.62,179.06,562.31,5
04-01-2024 15:03,8,677,434,68.66,51.85,178.23,223.37,5
04-01-2024 15:04,3,167,17,68.67,84.43,224.34,320.69,3
04-01-2024 15:05,1,319,369,89.51,83.02,36.17,259.95,5
04-01-2024 15:06,3,444,156,71.9,80.39,26.73,499.58,2
04-01-2024 15:07,3,904,172,35.63,31.69,48.67,140.52,5
04-01-2024 15:08,5,211,396,40.04,69.73,238.76,582.06,5
04-01-2024 15:09,4,749,70,43.24,43.76,24.13,741.44,4
04-01-2024 15:10,4,153,71,12.62,84.84,71.44,672.16,4
04-01-2024 15:11,9,702,255,87.65,31.09,80.16,727.49,3
04-01-2024 15:12,7,216,456,16.25,25.59,195.94,750.92,2
04-01-2024 15:13,4,349,131,69.48,78.18,123.48,310.42,2
04-01-2024 15:14,3,77,49,72.06,68.77,63.7,640.68,4
04-01-2024 15:15,6,473,21,81.72,76.61,137.61,405.96,2
04-01-2024 15:16,3,833,392,57.04,26.85,207.21,230.42,5
04-01-2024 15:17,6,611,320,71.65,81.36,236.89,602.57,3
04-01-2024 15:18,9,932,220,35.73,65.82,41.55,210.42,4
04-01-2024 15:19,6,205,187,73.37,63.87,215.84,105.5,5
04-01-2024 15:20,4,373,414,39.19,58.69,6.33,569.6,4
04-01-2024 15:21,5,397,32,86.74,72.37,218.68,244.29,4
04-01-2024 15:22,6,170,203,23.89,46.17,200,258.62,3
04-01-2024 15:23,3,701,276,36.84,24.96,143.26,707.28,3
04-01-2024 15:24,8,577,242,52.4,55.44,45.38,125.72,4
04-01-2024 15:25,4,870,16,75.95,71.11,230.54,616.58,5
04-01-2024 15:26,8,999,409,73.65,26.52,26.17,321.25,1
04-01-2024 15:27,10,610,316,27.91,31.8,269.19,716.55,5
04-01-2024 15:28,10,213,173,22.26,67.24,233.17,363.47,2
04-01-2024 15:29,3,111,137,35.84,35.22,223.58,339.04,4
04-01-2024 15:30,10,389,179,51.12,27.75,227.55,355.3,4
04-01-2024 15:31,7,715,359,55.82,81.7,24.93,673.4,3
04-01-2024 15:32,9,361,61,46.48,27.07,297.03,28.2,2
04-01-2024 15:33,4,425,497,66.36,40.81,258.29,569.79,1
04-01-2024 15:34,8,395,424,46.34,47.13,154.84,180.09,1
04-01-2024 15:35,3,199,104,90.44,50.71,217.22,708.06,3
04-01-2024 15:36,7,937,317,32.18,42.1,223.08,313.22,1
04-01-2024 15:37,3,634,195,63.33,83.44,249.79,284.39,4
04-01-2024 15:38,7,630,256,61.97,64.4,80.34,575.85,1
04-01-2024 15:39,10,226,464,33.93,41.96,114.76,583.51,1
04-01-2024 15:40,10,403,76,44.99,41.83,240.91,514.29,5
04-01-2024 15:41,6,563,271,41.07,52.72,231.85,277.25,1
04-01-2024 15:42,2,358,181,24.66,17.52,159.17,496.08,5
04-01-2024 15:43,3,168,132,50.57,84.5,121.88,62.33,2
04-01-2024 15:44,6,568,151,42.87,31.75,290.69,765.04,5
04-01-2024 15:45,4,816,155,25.16,67.32,127.43,373.12,2
04-01-2024 15:46,6,965,359,48.24,73.33,230.38,257.49,3
04-01-2024 15:47,1,527,235,45.86,77.05,126.73,691.41,4
04-01-2024 15:48,10,463,248,21.17,27.42,96.4,272.85,3
04-01-2024 15:49,1,636,165,21.15,55.25,194.09,797.8,3
04-01-2024 15:50,3,400,205,65.04,21.28,243.25,558.67,3
04-01-2024 15:51,8,555,427,70.06,75.36,294.51,526.67,2
04-01-2024 15:52,8,244,165,90,51.48,48.93,138.45,1
04-01-2024 15:53,4,236,488,17.4,26.89,263.45,495.69,5
04-01-2024 15:54,6,499,213,20.02,68.9,159.62,141,3
04-01-2024 15:55,8,545,413,14.4,39.84,36.78,631.21,3
04-01-2024 15:56,7,564,254,55.24,23.59,239.34,127.95,1
04-01-2024 15:57,7,745,157,62.93,49.58,102.81,299.89,3
04-01-2024 15:58,4,896,177,44.3,32.64,261.13,391.85,2
04-01-2024 15:59,9,322,75,77.82,86.27,51.55,648.05,2
04-01-2024 16:00,10,929,435,68.37,42.1,214.77,513.55,1
04-01-2024 16:01,6,101,178,93.8,57.93,93.73,603.41,2
04-01-2024 16:02,3,312,284,21.72,86.13,80.92,210.3,3
04-01-2024 16:03,5,417,330,14.96,44.53,19.83,205.07,3
04-01-2024 16:04,5,182,133,33.36,41.86,147.16,316.88,4
04-01-2024 16:05,5,274,125,11.62,27.18,120.49,34.57,4
04-01-2024 16:06,8,359,312,89.27,85.37,23.2,667.95,1
04-01-2024 16:07,9,622,320,35.84,75.06,71.86,308.58,3
04-01-2024 16:08,9,926,127,56.96,31.58,148.75,72.69,3
04-01-2024 16:09,6,65,377,37.04,39.95,243.44,700.33,5
04-01-2024 16:10,6,790,345,30.89,83.62,279.19,774.9,2
04-01-2024 16:11,9,244,225,22.95,55.3,157.02,524.34,1
04-01-2024 16:12,4,812,17,37.23,56.73,123.98,298.14,1
04-01-2024 16:13,6,492,497,62.31,63.61,286.65,342.73,2
04-01-2024 16:14,4,352,481,92.59,72.16,289.04,219.8,5
04-01-2024 16:15,1,97,473,57.44,85.45,61.17,574.79,4
04-01-2024 16:16,7,796,353,55.28,75.17,161.78,297.74,5
04-01-2024 16:17,10,170,311,13,85.09,247.17,45.34,4
04-01-2024 16:18,6,548,246,81.41,76.55,247.57,56.01,4
04-01-2024 16:19,9,881,137,13.81,18.48,207.07,499.5,5
04-01-2024 16:20,7,611,475,87.03,23.82,144.08,246.5,1
04-01-2024 16:21,7,518,217,55.79,81.37,124.08,151.5,3
04-01-2024 16:22,2,90,196,24.32,17.08,242.89,450.84,1
04-01-2024 16:23,9,505,201,48.4,74.56,71.59,237.18,3
04-01-2024 16:24,10,583,366,94.57,78.74,131.39,77.2,1
04-01-2024 16:25,9,420,207,35.93,46.16,172.23,170.99,5
04-01-2024 16:26,6,231,16,32.9,41.61,250.38,626.77,5
04-01-2024 16:27,3,566,400,20.03,29.58,115.29,684.57,5
04-01-2024 16:28,1,706,13,60.76,18.67,166.85,700.28,3
04-01-2024 16:29,4,918,78,17.58,70.9,87.35,437.17,1
04-01-2024 16:30,3,639,214,75.11,20.53,251.89,761.74,4
04-01-2024 16:31,1,280,341,88.13,85.85,236.73,138.3,1
04-01-2024 16:32,3,858,329,89.21,37.26,246.93,549.12,1
04-01-2024 16:33,4,397,447,19.17,74.57,21.96,569.32,2
04-01-2024 16:34,8,528,119,57.45,19.48,148.63,61.48,1
04-01-2024 16:35,9,258,425,18.25,55.22,45.07,240.31,4
04-01-2024 16:36,3,724,181,58.62,41.18,203.76,760.26,1
04-01-2024 16:37,6,729,324,79.27,17.25,96.86,612.04,2
04-01-2024 16:38,10,327,330,55.71,64.18,233.5,62.66,2
04-01-2024 16:39,5,798,355,84.12,85.74,24.22,441.82,4
04-01-2024 16:40,6,737,373,78.14,15.81,156.41,525.93,1
04-01-2024 16:41,4,102,137,33.51,35.28,41.48,779.01,5
04-01-2024 16:42,10,910,179,63.56,67.77,169.58,578.82,5
04-01-2024 16:43,6,59,432,10.63,80.34,184.17,518.15,2
04-01-2024 16:44,7,707,208,43.66,29.31,141.33,728.65,4
04-01-2024 16:45,9,788,433,30.23,20.3,87.5,535.53,5
04-01-2024 16:46,10,797,402,89.65,15.65,14.54,747.06,2
04-01-2024 16:47,7,513,394,44.46,31.14,200.32,404.37,2
04-01-2024 16:48,6,803,469,65.6,20.35,261.78,580.48,1
04-01-2024 16:49,1,866,371,72.22,41.95,221.43,512.77,4
04-01-2024 16:50,2,632,54,75.72,48.01,268.44,450.97,5
04-01-2024 16:51,1,207,79,72.54,50.99,279.2,272.79,1
04-01-2024 16:52,9,68,271,34.58,25.67,137.62,724.95,3
04-01-2024 16:53,10,104,395,68.32,49.8,210.91,230.63,4
04-01-2024 16:54,10,776,424,56.67,15.68,122.23,144.32,2
04-01-2024 16:55,9,770,118,60.78,32.96,276.27,575.4,1
04-01-2024 16:56,7,70,368,10.07,42.68,171.08,446.31,5
04-01-2024 16:57,2,331,106,31.95,23.88,226.97,225.03,2
04-01-2024 16:58,6,810,105,89.11,76.05,9.28,698.84,2
04-01-2024 16:59,4,589,303,34.66,30.09,174.79,243.24,5
04-01-2024 17:00,1,984,118,47.23,71.62,223.89,69.75,3
04-01-2024 17:01,1,466,382,25.87,50.54,80.82,31.99,4
04-01-2024 17:02,5,857,229,21.78,50.98,9.24,739.83,4
04-01-2024 17:03,2,772,148,27.74,63.39,224.37,333.7,2
04-01-2024 17:04,4,334,354,57.06,18.32,104.74,186.52,1
04-01-2024 17:05,1,581,150,88.12,20.91,131.49,462.34,3
04-01-2024 17:06,4,581,304,37.73,39.51,170.81,400.55,3
04-01-2024 17:07,6,560,256,37.49,46.26,37.52,799.88,2
04-01-2024 17:08,10,891,82,57.95,47.25,35.55,713.03,1
04-01-2024 17:09,4,445,16,40.32,65.77,288.46,231.46,5
04-01-2024 17:10,1,169,389,87.39,15.05,104.97,564.21,5
04-01-2024 17:11,7,146,193,42.12,86.93,80.38,322,2
04-01-2024 17:12,2,169,211,51.69,28.09,19.08,304.26,1
04-01-2024 17:13,9,586,74,55.34,33.65,56.31,306.34,3
04-01-2024 17:14,3,202,277,76.48,82.92,132.11,518.62,3
04-01-2024 17:15,8,294,61,57.93,15.41,105.91,439.63,3
04-01-2024 17:16,8,821,461,30.33,89.35,130.25,608.94,4
04-01-2024 17:17,3,565,439,20.54,17.7,212.65,139.33,3
04-01-2024 17:18,4,442,24,89.71,24.04,194.33,351.83,5
04-01-2024 17:19,2,192,23,78.13,33.01,150.48,691.05,1
04-01-2024 17:20,4,553,343,11.95,47.9,245.37,22.47,3
04-01-2024 17:21,9,843,395,79.83,53.88,257.91,506.32,2
04-01-2024 17:22,2,896,431,60.2,22.85,179.29,632.87,2
04-01-2024 17:23,3,907,258,54.11,20.53,39.68,319.41,5
04-01-2024 17:24,4,269,198,11.04,17.39,124.82,709.22,3
04-01-2024 17:25,5,888,53,76.37,34.26,192.17,593.84,5
04-01-2024 17:26,1,209,139,26.84,84.11,23.54,492.72,5
04-01-2024 17:27,7,125,271,71.88,44.24,10.87,174.69,5
04-01-2024 17:28,10,660,201,11.35,72.3,284.76,542.68,4
04-01-2024 17:29,7,741,396,77.69,29.26,220.37,670.34,3
04-01-2024 17:30,9,688,378,11.96,19.85,50.17,589.33,2
04-01-2024 17:31,4,81,379,30.05,56.57,136.31,468.39,4
04-01-2024 17:32,6,826,164,32.8,76.66,62.1,577.37,5
04-01-2024 17:33,2,383,92,23.39,82.38,8.03,781.97,2
04-01-2024 17:34,4,574,23,50.89,55.97,120.55,28.43,5
04-01-2024 17:35,2,489,411,34.11,37.05,196.27,537.86,4
04-01-2024 17:36,10,941,88,94.43,23.21,286.47,638.53,1
04-01-2024 17:37,5,989,398,59.3,65.09,232.1,518.34,5
04-01-2024 17:38,7,401,182,58.15,36.03,72.89,233.01,5
04-01-2024 17:39,1,388,355,28.77,78.3,104.18,661.75,2
04-01-2024 17:40,10,975,283,44.74,60.38,158.57,732.37,2
04-01-2024 17:41,10,449,21,20.54,79.42,61.43,553.13,5
04-01-2024 17:42,7,445,49,74.81,57.5,250.72,418.6,3
04-01-2024 17:43,10,251,190,38.15,72.88,54.55,305.73,2
04-01-2024 17:44,6,579,205,73.92,37.07,90.54,277.44,1
04-01-2024 17:45,6,958,456,41.59,52.73,175.39,584.12,1
04-01-2024 17:46,8,142,44,94.04,16.46,41.35,493.56,5
04-01-2024 17:47,8,841,492,24.55,60.59,189.26,142.34,2
04-01-2024 17:48,6,407,300,10.13,55.03,283.55,130.06,1
04-01-2024 17:49,3,445,128,60.56,71.65,209,75.46,4
04-01-2024 17:50,5,877,482,91,69.67,244.77,553.14,1
04-01-2024 17:51,2,109,189,65,62.07,134.36,265.2,2
04-01-2024 17:52,5,526,170,17.29,19.25,112.77,35.79,5
04-01-2024 17:53,9,775,279,55.94,82.73,101.94,283.4,1
04-01-2024 17:54,10,661,201,87.31,16.35,199.84,669.05,5
04-01-2024 17:55,1,50,385,10.55,75.25,157.97,213.18,4
04-01-2024 17:56,10,604,125,24.19,50.95,144.33,514.17,1
04-01-2024 17:57,5,360,292,79.24,76.35,34.72,362.94,5
04-01-2024 17:58,6,217,311,85.98,49.88,203.65,448.14,1
04-01-2024 17:59,7,241,366,70.11,63.52,218.99,484.7,1
04-01-2024 18:00,9,83,16,94.28,42.24,62.88,374.75,2
04-01-2024 18:01,6,83,345,17.67,70.78,229.11,65.13,2
04-01-2024 18:02,5,737,274,56.38,34.06,264.42,462.8,3
04-01-2024 18:03,7,466,482,68.22,68.95,56.51,330.07,2
04-01-2024 18:04,1,757,294,69.72,29.5,138.35,175.91,2
04-01-2024 18:05,5,207,451,77.45,69.16,263.47,719.28,3
04-01-2024 18:06,2,806,20,88,37.03,148.75,594.13,3
04-01-2024 18:07,4,549,19,40.74,35.9,245.5,241.57,1
04-01-2024 18:08,7,415,13,13.65,75.86,68.65,440.39,1
04-01-2024 18:09,5,389,17,40.81,76.03,23.86,771.23,1
04-01-2024 18:10,6,907,206,67.09,66.86,22.54,211.46,2
04-01-2024 18:11,2,384,30,28.14,84.29,291.85,758.96,5
04-01-2024 18:12,3,632,470,78.85,26.71,53.59,553.02,5
04-01-2024 18:13,7,376,299,28.68,35.2,260.14,441.85,2
04-01-2024 18:14,2,163,304,10.86,37.05,98.14,786.9,4
04-01-2024 18:15,6,846,43,53.19,37.9,16.83,280.29,1
04-01-2024 18:16,5,968,93,71.75,39.6,76.09,237.02,2
04-01-2024 18:17,10,467,370,39.72,67.28,154.12,284.88,4
04-01-2024 18:18,1,517,66,73.66,35.31,36.5,605.67,1
04-01-2024 18:19,10,192,119,47.26,36.44,277.04,282.87,3
04-01-2024 18:20,4,658,309,24.6,57.78,270.47,100.15,2
04-01-2024 18:21,2,358,72,17.7,29.5,49,522.56,4
04-01-2024 18:22,4,450,334,70.4,42.37,222.45,193.93,5
04-01-2024 18:23,1,369,162,42.79,19.35,140.91,23.25,2
04-01-2024 18:24,2,261,461,87.59,86.44,294.73,175.34,5
04-01-2024 18:25,8,366,330,55.92,38.8,21.34,658.93,4
04-01-2024 18:26,6,234,328,39.62,78.75,143.96,753.39,2
04-01-2024 18:27,2,254,455,39.66,54.75,89.21,536.32,2
04-01-2024 18:28,6,413,269,21.17,32.12,219.28,262.18,2
04-01-2024 18:29,10,265,218,60.47,29.51,37.78,360.47,2
04-01-2024 18:30,9,295,254,59.48,67.12,190.29,171.75,3
04-01-2024 18:31,7,288,440,78,87.37,284.68,707.01,2
04-01-2024 18:32,9,854,59,27.1,28.73,138.89,539.15,4
04-01-2024 18:33,5,440,32,34.72,23.66,139,85.84,4
04-01-2024 18:34,7,569,339,18.27,44.03,151.23,306.21,3
04-01-2024 18:35,7,639,120,35.1,44.54,127.63,439.66,2
04-01-2024 18:36,3,885,463,46.39,75.47,137.01,641.92,2
04-01-2024 18:37,7,326,310,91.94,50.17,141.66,737.99,1
04-01-2024 18:38,1,251,2,65.51,19.68,299.43,123.49,1
04-01-2024 18:39,9,263,118,76.54,84.05,39.35,670.95,5
04-01-2024 18:40,10,655,37,37.67,42.99,89.17,71.31,3
04-01-2024 18:41,6,527,467,22.28,65.14,67.18,207.58,1
04-01-2024 18:42,5,557,97,31.82,65.06,165.54,36.39,4
04-01-2024 18:43,7,124,359,31.8,19.23,5.83,69.79,4
04-01-2024 18:44,5,718,370,59.56,15.27,276.72,45.29,4
04-01-2024 18:45,10,714,417,39.03,21.6,161.68,133.89,3
04-01-2024 18:46,5,191,257,82.88,86.74,269.34,703.69,4
04-01-2024 18:47,10,639,128,94.03,74.55,106.76,241.38,1
04-01-2024 18:48,7,371,359,39.18,24.9,49.23,394.18,1
04-01-2024 18:49,10,743,156,69.93,61.12,61.73,399.95,5
04-01-2024 18:50,7,510,145,65.89,60.9,143.87,796.31,5
04-01-2024 18:51,3,756,57,26.53,15.04,16.88,304.44,3
04-01-2024 18:52,3,719,70,88.03,47.18,235.63,226.78,5
04-01-2024 18:53,10,195,436,26.95,68.38,238.24,771.33,3
04-01-2024 18:54,3,103,44,72.64,29.01,212.08,482.17,2
04-01-2024 18:55,6,405,212,39.55,78.82,269.42,245.8,5
04-01-2024 18:56,6,326,175,41.2,64.52,167.1,244.24,3
04-01-2024 18:57,3,870,141,48.71,15.52,146.4,87.36,1
04-01-2024 18:58,3,644,76,83.48,79.12,161.11,454.36,5
04-01-2024 18:59,8,449,158,21.92,16.46,58.68,584.48,5
04-01-2024 19:00,8,717,85,14.64,81.59,156.13,390.28,3
04-01-2024 19:01,7,565,322,44.17,40.03,164.82,709.86,2
04-01-2024 19:02,10,548,309,14.72,67.4,230.55,397.49,5
04-01-2024 19:03,4,360,18,68.45,74.06,107.64,290.16,3
04-01-2024 19:04,4,320,284,74.63,36.1,32.21,215.61,2
04-01-2024 19:05,3,625,388,82.65,41.73,181.25,209.77,3
04-01-2024 19:06,5,498,42,73.23,53.22,237.45,266.88,2
04-01-2024 19:07,3,161,491,87.89,58.7,291.02,793.74,4
